Time,Value
2017-12-04 14:36:30.839760,1.7104543234000977
2017-12-04 14:36:30.841530,1.6814362481680505
2017-12-04 14:36:30.843286,1.655642403517342
2017-12-04 14:36:30.844862,1.7717147044455297
2017-12-04 14:36:30.846444,1.6975574010747436
2017-12-04 14:36:30.848118,1.6234000977039569
2017-12-04 14:36:30.849620,1.655642403517342
2017-12-04 14:36:30.851148,1.6072789447972644
2017-12-04 14:36:30.852689,1.7813873961895454
2017-12-04 14:36:30.854349,1.7265754763067904
2017-12-04 14:36:30.856155,1.6943331704934046
2017-12-04 14:36:30.857704,1.5653639472398628
2017-12-04 14:36:30.859195,1.6362970200293112
2017-12-04 14:36:30.860982,0.12413287738153422
2017-12-04 14:36:30.862504,1.6105031753786028
2017-12-04 14:36:30.864004,1.5911577918905713
2017-12-04 14:36:30.865521,1.5202247191011236
2017-12-04 14:36:30.867265,1.658866634098681
2017-12-04 14:36:30.868830,1.5911577918905713
2017-12-04 14:36:30.870365,1.765266243282853
2017-12-04 14:36:30.871870,1.423497801660967
2017-12-04 14:36:30.873519,1.546018563751832
2017-12-04 14:36:30.875050,1.4750854909623836
2017-12-04 14:36:30.876684,1.578260869565217
2017-12-04 14:36:30.878601,1.536345872007816
2017-12-04 14:36:30.880150,1.5718124084025402
2017-12-04 14:36:30.881642,1.6040547142159254
2017-12-04 14:36:30.883155,1.7265754763067904
2017-12-04 14:36:30.886468,1.658866634098681
2017-12-04 14:36:30.888053,1.6330727894479729
2017-12-04 14:36:30.889574,1.6620908646800194
2017-12-04 14:36:30.892055,2.0489985344406447
2017-12-04 14:36:30.893611,1.6362970200293112
2017-12-04 14:36:30.895139,1.7104543234000977
2017-12-04 14:36:30.896720,1.4654127992183685
2017-12-04 14:36:30.898375,1.7330239374694671
2017-12-04 14:36:30.899934,1.6137274059599411
2017-12-04 14:36:30.901442,2.6035661944308743
2017-12-04 14:36:30.902955,1.5943820224719103
2017-12-04 14:36:30.905042,1.5847093307278945
2017-12-04 14:36:30.906959,1.6878847093307279
2017-12-04 14:36:30.908556,1.6749877870053738
2017-12-04 14:36:30.910058,1.523448949682462
2017-12-04 14:36:30.911555,1.658866634098681
2017-12-04 14:36:30.913662,1.9909623839765507
2017-12-04 14:36:30.915187,1.7040058622374203
2017-12-04 14:36:30.916810,1.6362970200293112
2017-12-04 14:36:30.918345,1.6846604787493895
2017-12-04 14:36:30.919988,2.3004885197850506
2017-12-04 14:36:30.921486,1.6298485588666336
2017-12-04 14:36:30.923006,1.7297997068881288
2017-12-04 14:36:30.925470,1.7104543234000977
2017-12-04 14:36:30.927452,1.645969711773327
2017-12-04 14:36:30.929220,1.645969711773327
2017-12-04 14:36:30.930942,1.5524670249145087
2017-12-04 14:36:30.932736,1.7362481680508062
2017-12-04 14:36:30.934550,1.5943820224719103
2017-12-04 14:36:30.936388,1.6040547142159254
2017-12-04 14:36:30.938109,1.5685881778212019
2017-12-04 14:36:30.939640,1.4460674157303368
2017-12-04 14:36:30.941394,1.5266731802638003
2017-12-04 14:36:30.943156,1.6491939423546653
2017-12-04 14:36:30.944909,1.6298485588666336
2017-12-04 14:36:30.946635,1.6137274059599411
2017-12-04 14:36:30.948217,1.6911089399120662
2017-12-04 14:36:30.949727,1.6653150952613578
2017-12-04 14:36:30.951438,1.5073277967757694
2017-12-04 14:36:30.953355,1.6330727894479729
2017-12-04 14:36:30.954872,1.587933561309233
2017-12-04 14:36:30.956915,1.5847093307278945
2017-12-04 14:36:30.958675,1.523448949682462
2017-12-04 14:36:30.960581,1.587933561309233
2017-12-04 14:36:30.962056,1.642745481191988
2017-12-04 14:36:30.963568,1.536345872007816
2017-12-04 14:36:30.966159,1.5911577918905713
2017-12-04 14:36:30.967916,1.3299951148021494
2017-12-04 14:36:30.969743,1.4976551050317535
2017-12-04 14:36:30.971498,1.6620908646800194
2017-12-04 14:36:30.973263,1.6491939423546653
2017-12-04 14:36:30.975048,1.6362970200293112
2017-12-04 14:36:30.976856,1.5750366389838786
2017-12-04 14:36:30.978597,3.200048851978505
2017-12-04 14:36:30.980151,1.6201758671226185
2017-12-04 14:36:30.981838,0.6819247679531021
2017-12-04 14:36:30.983440,1.6620908646800194
2017-12-04 14:36:30.985104,0.5013678553981437
2017-12-04 14:36:30.987095,0.527161700048852
2017-12-04 14:36:30.989073,1.8233023937469464
2017-12-04 14:36:30.990596,1.723351245725452
2017-12-04 14:36:30.992312,1.6846604787493895
2017-12-04 14:36:30.994069,1.6782120175867121
2017-12-04 14:36:30.995761,1.742696629213483
2017-12-04 14:36:30.997398,1.7620420127015146
2017-12-04 14:36:30.998936,1.755593551538837
2017-12-04 14:36:31.000461,1.7201270151441128
2017-12-04 14:36:31.001928,1.558915486077186
2017-12-04 14:36:31.003432,1.5814851001465562
2017-12-04 14:36:31.004881,1.4912066438690768
2017-12-04 14:36:31.006334,1.6749877870053738
2017-12-04 14:36:31.007875,1.423497801660967
2017-12-04 14:36:31.010111,1.6717635564240354
2017-12-04 14:36:31.011729,1.5427943331704936
2017-12-04 14:36:31.013469,1.6878847093307279
2017-12-04 14:36:31.015007,1.6975574010747436
2017-12-04 14:36:31.016659,1.6911089399120662
2017-12-04 14:36:31.018200,1.6395212506106496
2017-12-04 14:36:31.019613,1.5718124084025402
2017-12-04 14:36:31.021277,1.3880312652662434
2017-12-04 14:36:31.022802,1.600830483634587
2017-12-04 14:36:31.024317,1.587933561309233
2017-12-04 14:36:31.025855,1.468637029799707
2017-12-04 14:36:31.027465,1.587933561309233
2017-12-04 14:36:31.029047,1.5395701025891544
2017-12-04 14:36:31.030610,1.8555446995603322
2017-12-04 14:36:31.032119,1.6040547142159254
2017-12-04 14:36:31.033577,1.3299951148021494
2017-12-04 14:36:31.035204,1.523448949682462
2017-12-04 14:36:31.036863,1.43961895456766
2017-12-04 14:36:31.038405,1.6620908646800194
2017-12-04 14:36:31.039947,1.3396678065461651
2017-12-04 14:36:31.041467,2.371421592574499
2017-12-04 14:36:31.043007,1.6782120175867121
2017-12-04 14:36:31.044482,1.5008793356130918
2017-12-04 14:36:31.045887,1.6814362481680505
2017-12-04 14:36:31.047708,1.8555446995603322
2017-12-04 14:36:31.049327,1.5976062530532487
2017-12-04 14:36:31.050775,1.6105031753786028
2017-12-04 14:36:31.052245,1.6685393258426962
2017-12-04 14:36:31.053658,1.700781631656082
2017-12-04 14:36:31.055166,1.5427943331704936
2017-12-04 14:36:31.056701,1.6169516365412795
2017-12-04 14:36:31.058113,1.326770884220811
2017-12-04 14:36:31.059509,1.723351245725452
2017-12-04 14:36:31.061038,1.7588177821201754
2017-12-04 14:36:31.062446,1.6814362481680505
2017-12-04 14:36:31.063835,1.8233023937469464
2017-12-04 14:36:31.065354,1.6975574010747436
2017-12-04 14:36:31.066853,1.8168539325842696
2017-12-04 14:36:31.068578,1.7072300928187587
2017-12-04 14:36:31.070138,1.8007327796775772
2017-12-04 14:36:31.071597,1.7104543234000977
2017-12-04 14:36:31.073120,1.6362970200293112
2017-12-04 14:36:31.074565,0.6206643869076696
2017-12-04 14:36:31.076316,1.9329262335124573
2017-12-04 14:36:31.077948,1.6782120175867121
2017-12-04 14:36:31.079381,0.0016121152906691805
2017-12-04 14:36:31.080790,3.1452369320957496
2017-12-04 14:36:31.082271,1.8716658524670247
2017-12-04 14:36:31.083738,1.7201270151441128
2017-12-04 14:36:31.085212,1.642745481191988
2017-12-04 14:36:31.086818,1.7201270151441128
2017-12-04 14:36:31.088450,1.7104543234000977
2017-12-04 14:36:31.089969,1.645969711773327
2017-12-04 14:36:31.091514,1.742696629213483
2017-12-04 14:36:31.093079,1.6169516365412795
2017-12-04 14:36:31.094629,1.2784074255007325
2017-12-04 14:36:31.096249,1.6749877870053738
2017-12-04 14:36:31.097735,1.5685881778212019
2017-12-04 14:36:31.099140,1.6234000977039569
2017-12-04 14:36:31.100591,1.5331216414264777
2017-12-04 14:36:31.102075,1.6330727894479729
2017-12-04 14:36:31.103499,1.5073277967757694
2017-12-04 14:36:31.104929,1.655642403517342
2017-12-04 14:36:31.106385,1.645969711773327
2017-12-04 14:36:31.107926,1.6040547142159254
2017-12-04 14:36:31.109377,1.7201270151441128
2017-12-04 14:36:31.111552,2.094137762579384
2017-12-04 14:36:31.113027,1.6749877870053738
2017-12-04 14:36:31.114540,1.6234000977039569
2017-12-04 14:36:31.115981,1.6201758671226185
2017-12-04 14:36:31.117489,1.5524670249145087
2017-12-04 14:36:31.119003,1.5105520273571078
2017-12-04 14:36:31.120410,1.5814851001465562
2017-12-04 14:36:31.121820,1.5524670249145087
2017-12-04 14:36:31.123218,1.6266243282852952
2017-12-04 14:36:31.124731,1.4783097215437226
2017-12-04 14:36:31.126223,1.5202247191011236
2017-12-04 14:36:31.127666,1.558915486077186
2017-12-04 14:36:31.129060,1.5750366389838786
2017-12-04 14:36:31.130566,1.7072300928187587
2017-12-04 14:36:31.132014,1.5170004885197852
2017-12-04 14:36:31.133426,1.700781631656082
2017-12-04 14:36:31.135073,0.4433317049340495
2017-12-04 14:36:31.136961,1.43961895456766
2017-12-04 14:36:31.138511,1.642745481191988
2017-12-04 14:36:31.139984,1.7201270151441128
2017-12-04 14:36:31.141507,1.6975574010747436
2017-12-04 14:36:31.142951,1.642745481191988
2017-12-04 14:36:31.144355,1.6749877870053738
2017-12-04 14:36:31.145750,1.6201758671226185
2017-12-04 14:36:31.147506,1.6749877870053738
2017-12-04 14:36:31.148989,1.423497801660967
2017-12-04 14:36:31.150522,1.765266243282853
2017-12-04 14:36:31.151970,1.658866634098681
2017-12-04 14:36:31.153397,1.5943820224719103
2017-12-04 14:36:31.154872,1.713678553981436
2017-12-04 14:36:31.156421,0.05964826575476334
2017-12-04 14:36:31.157871,1.8039570102589155
2017-12-04 14:36:31.159278,0.0016121152906691805
2017-12-04 14:36:31.160790,1.6362970200293112
2017-12-04 14:36:31.162206,1.797508549096238
2017-12-04 14:36:31.163607,0.17249633610161183
2017-12-04 14:36:31.165090,1.7201270151441128
2017-12-04 14:36:31.166682,0.15959941377625764
2017-12-04 14:36:31.168218,1.778163165608207
2017-12-04 14:36:31.170015,1.6137274059599411
2017-12-04 14:36:31.171683,1.7297997068881288
2017-12-04 14:36:31.173170,1.6040547142159254
2017-12-04 14:36:31.174778,1.7201270151441128
2017-12-04 14:36:31.176289,1.7910600879335612
2017-12-04 14:36:31.177741,1.5976062530532487
2017-12-04 14:36:31.179356,1.645969711773327
2017-12-04 14:36:31.180911,1.6266243282852952
2017-12-04 14:36:31.182451,1.6814362481680505
2017-12-04 14:36:31.183948,1.6653150952613578
2017-12-04 14:36:31.185478,1.6395212506106496
2017-12-04 14:36:31.187017,1.6846604787493895
2017-12-04 14:36:31.188584,1.6105031753786028
2017-12-04 14:36:31.190004,1.6878847093307279
2017-12-04 14:36:31.191432,1.6943331704934046
2017-12-04 14:36:31.192915,1.7297997068881288
2017-12-04 14:36:31.194521,1.655642403517342
2017-12-04 14:36:31.196162,1.587933561309233
2017-12-04 14:36:31.197735,1.6846604787493895
2017-12-04 14:36:31.199177,1.5847093307278945
2017-12-04 14:36:31.200619,1.6814362481680505
2017-12-04 14:36:31.202123,1.2526135808500243
2017-12-04 14:36:31.203684,1.5976062530532487
2017-12-04 14:36:31.205329,2.2166585246702493
2017-12-04 14:36:31.207581,1.6782120175867121
2017-12-04 14:36:31.209067,1.587933561309233
2017-12-04 14:36:31.210709,1.8394235466536395
2017-12-04 14:36:31.212209,1.578260869565217
2017-12-04 14:36:31.213654,1.6620908646800194
2017-12-04 14:36:31.215154,1.6491939423546653
2017-12-04 14:36:31.216761,0.0016121152906691805
2017-12-04 14:36:31.218371,1.6137274059599411
2017-12-04 14:36:31.219978,1.8104054714215922
2017-12-04 14:36:31.221411,3.200048851978505
2017-12-04 14:36:31.222989,1.6298485588666336
2017-12-04 14:36:31.224571,1.6395212506106496
2017-12-04 14:36:31.226085,1.5395701025891544
2017-12-04 14:36:31.227740,1.6201758671226185
2017-12-04 14:36:31.229299,1.5395701025891544
2017-12-04 14:36:31.230824,1.2461651196873476
2017-12-04 14:36:31.232368,1.6846604787493895
2017-12-04 14:36:31.233816,1.504103566194431
2017-12-04 14:36:31.235406,1.645969711773327
2017-12-04 14:36:31.237101,1.546018563751832
2017-12-04 14:36:31.238627,1.3138739618954567
2017-12-04 14:36:31.240162,1.6491939423546653
2017-12-04 14:36:31.241680,1.5911577918905713
2017-12-04 14:36:31.243107,1.5750366389838786
2017-12-04 14:36:31.244765,1.5911577918905713
2017-12-04 14:36:31.246263,1.6749877870053738
2017-12-04 14:36:31.247906,1.5847093307278945
2017-12-04 14:36:31.249464,1.6040547142159254
2017-12-04 14:36:31.250905,1.6234000977039569
2017-12-04 14:36:31.252347,1.5976062530532487
2017-12-04 14:36:31.253772,1.778163165608207
2017-12-04 14:36:31.255255,1.523448949682462
2017-12-04 14:36:31.256748,1.7040058622374203
2017-12-04 14:36:31.258182,1.587933561309233
2017-12-04 14:36:31.259710,1.658866634098681
2017-12-04 14:36:31.261144,1.8265266243282854
2017-12-04 14:36:31.262754,0.23375671714704435
2017-12-04 14:36:31.264185,1.778163165608207
2017-12-04 14:36:31.265576,1.6782120175867121
2017-12-04 14:36:31.267187,1.797508549096238
2017-12-04 14:36:31.268889,1.6620908646800194
2017-12-04 14:36:31.270418,1.6717635564240354
2017-12-04 14:36:31.271963,1.6620908646800194
2017-12-04 14:36:31.273483,1.645969711773327
2017-12-04 14:36:31.274999,0.0016121152906691805
2017-12-04 14:36:31.276627,1.7459208597948213
2017-12-04 14:36:31.278123,1.6717635564240354
2017-12-04 14:36:31.279709,1.5847093307278945
2017-12-04 14:36:31.281231,1.7169027845627745
2017-12-04 14:36:31.282742,1.6878847093307279
2017-12-04 14:36:31.284311,1.642745481191988
2017-12-04 14:36:31.285747,1.6524181729360037
2017-12-04 14:36:31.287253,1.5718124084025402
2017-12-04 14:36:31.288797,3.203273082559843
2017-12-04 14:36:31.290212,1.5976062530532487
2017-12-04 14:36:31.291611,1.723351245725452
2017-12-04 14:36:31.293104,2.032877381533952
2017-12-04 14:36:31.294592,1.6105031753786028
2017-12-04 14:36:31.295998,1.700781631656082
2017-12-04 14:36:31.297584,1.5073277967757694
2017-12-04 14:36:31.299279,1.587933561309233
2017-12-04 14:36:31.300918,1.4944308744504151
2017-12-04 14:36:31.302509,2.0361016121152904
2017-12-04 14:36:31.304862,1.6362970200293112
2017-12-04 14:36:31.306430,1.5847093307278945
2017-12-04 14:36:31.308000,3.200048851978505
2017-12-04 14:36:31.309458,2.261797752808988
2017-12-04 14:36:31.310893,1.587933561309233
2017-12-04 14:36:31.312303,1.6072789447972644
2017-12-04 14:36:31.313783,1.6749877870053738
2017-12-04 14:36:31.315209,1.5814851001465562
2017-12-04 14:36:31.316733,1.7201270151441128
2017-12-04 14:36:31.318144,1.6266243282852952
2017-12-04 14:36:31.319845,1.6298485588666336
2017-12-04 14:36:31.321462,1.5847093307278945
2017-12-04 14:36:31.322986,1.6911089399120662
2017-12-04 14:36:31.324559,1.5621397166585245
2017-12-04 14:36:31.326075,1.5847093307278945
2017-12-04 14:36:31.327713,1.5847093307278945
2017-12-04 14:36:31.329280,1.5073277967757694
2017-12-04 14:36:31.330821,0.4239863214460186
2017-12-04 14:36:31.332368,1.5395701025891544
2017-12-04 14:36:31.333845,1.655642403517342
2017-12-04 14:36:31.335366,1.6040547142159254
2017-12-04 14:36:31.336992,1.6105031753786028
2017-12-04 14:36:31.338550,1.7523693209574986
2017-12-04 14:36:31.340104,1.7394723986321445
2017-12-04 14:36:31.341584,1.6620908646800194
2017-12-04 14:36:31.343233,1.6201758671226185
2017-12-04 14:36:31.344986,1.6524181729360037
2017-12-04 14:36:31.346542,2.500390815828041
2017-12-04 14:36:31.348194,1.6878847093307279
2017-12-04 14:36:31.349651,1.5685881778212019
2017-12-04 14:36:31.351195,1.7620420127015146
2017-12-04 14:36:31.352740,1.723351245725452
2017-12-04 14:36:31.354288,1.723351245725452
2017-12-04 14:36:31.355743,1.6749877870053738
2017-12-04 14:36:31.357366,1.5911577918905713
2017-12-04 14:36:31.358804,1.7459208597948213
2017-12-04 14:36:31.360242,1.5621397166585245
2017-12-04 14:36:31.361669,1.7620420127015146
2017-12-04 14:36:31.363155,1.7169027845627745
2017-12-04 14:36:31.364664,2.0361016121152904
2017-12-04 14:36:31.366449,1.6717635564240354
2017-12-04 14:36:31.368313,1.6653150952613578
2017-12-04 14:36:31.370098,1.578260869565217
2017-12-04 14:36:31.371683,1.5653639472398628
2017-12-04 14:36:31.373265,1.5814851001465562
2017-12-04 14:36:31.374799,1.5718124084025402
2017-12-04 14:36:31.376371,1.6846604787493895
2017-12-04 14:36:31.377916,1.536345872007816
2017-12-04 14:36:31.379335,1.5750366389838786
2017-12-04 14:36:31.380965,1.5847093307278945
2017-12-04 14:36:31.382497,1.713678553981436
2017-12-04 14:36:31.384010,1.7040058622374203
2017-12-04 14:36:31.385429,1.5556912554958477
2017-12-04 14:36:31.386925,1.6298485588666336
2017-12-04 14:36:31.388408,1.600830483634587
2017-12-04 14:36:31.389992,1.645969711773327
2017-12-04 14:36:31.391462,1.6846604787493895
2017-12-04 14:36:31.392975,1.9232535417684413
2017-12-04 14:36:31.394564,1.6653150952613578
2017-12-04 14:36:31.396059,2.2424523693209575
2017-12-04 14:36:31.397728,1.7104543234000977
2017-12-04 14:36:31.399191,1.6137274059599411
2017-12-04 14:36:31.400712,1.6782120175867121
2017-12-04 14:36:31.402971,1.5814851001465562
2017-12-04 14:36:31.404566,1.765266243282853
2017-12-04 14:36:31.406071,1.655642403517342
2017-12-04 14:36:31.407602,1.7265754763067904
2017-12-04 14:36:31.409141,1.645969711773327
2017-12-04 14:36:31.410560,1.7072300928187587
2017-12-04 14:36:31.411981,1.6717635564240354
2017-12-04 14:36:31.413500,1.6782120175867121
2017-12-04 14:36:31.414909,1.7459208597948213
2017-12-04 14:36:31.416389,1.5750366389838786
2017-12-04 14:36:31.417822,2.1908646800195406
2017-12-04 14:36:31.419398,1.6330727894479729
2017-12-04 14:36:31.420992,1.6201758671226185
2017-12-04 14:36:31.422528,1.6685393258426962
2017-12-04 14:36:31.424042,1.6137274059599411
2017-12-04 14:36:31.425552,1.5943820224719103
2017-12-04 14:36:31.427164,1.5170004885197852
2017-12-04 14:36:31.428737,1.4718612603810453
2017-12-04 14:36:31.430159,1.6234000977039569
2017-12-04 14:36:31.431776,1.5750366389838786
2017-12-04 14:36:31.433298,3.2226184660478747
2017-12-04 14:36:31.434836,1.4718612603810453
2017-12-04 14:36:31.436398,1.7040058622374203
2017-12-04 14:36:31.437932,1.6169516365412795
2017-12-04 14:36:31.439489,1.6524181729360037
2017-12-04 14:36:31.440931,1.5556912554958477
2017-12-04 14:36:31.442463,1.5137762579384462
2017-12-04 14:36:31.444059,1.5685881778212019
2017-12-04 14:36:31.445510,0.6109916951636538
2017-12-04 14:36:31.447182,1.755593551538837
2017-12-04 14:36:31.448747,1.5911577918905713
2017-12-04 14:36:31.450181,1.6298485588666336
2017-12-04 14:36:31.451732,1.578260869565217
2017-12-04 14:36:31.453294,1.6782120175867121
2017-12-04 14:36:31.454821,2.1973131411822173
2017-12-04 14:36:31.456389,1.7459208597948213
2017-12-04 14:36:31.457958,1.6330727894479729
2017-12-04 14:36:31.459513,1.6395212506106496
2017-12-04 14:36:31.460985,1.8136297020029313
2017-12-04 14:36:31.462420,1.6782120175867121
2017-12-04 14:36:31.463825,1.7878358573522228
2017-12-04 14:36:31.465346,0.5465070835368829
2017-12-04 14:36:31.466937,1.7620420127015146
2017-12-04 14:36:31.468410,1.865217391304348
2017-12-04 14:36:31.469840,1.6878847093307279
2017-12-04 14:36:31.471330,1.7717147044455297
2017-12-04 14:36:31.472735,1.2526135808500243
2017-12-04 14:36:31.474155,1.658866634098681
2017-12-04 14:36:31.475559,1.7201270151441128
2017-12-04 14:36:31.477175,1.6491939423546653
2017-12-04 14:36:31.478621,1.7459208597948213
2017-12-04 14:36:31.480107,1.658866634098681
2017-12-04 14:36:31.481542,1.7104543234000977
2017-12-04 14:36:31.483059,1.7201270151441128
2017-12-04 14:36:31.484543,1.6105031753786028
2017-12-04 14:36:31.485947,1.645969711773327
2017-12-04 14:36:31.487460,1.5556912554958477
2017-12-04 14:36:31.488956,1.6846604787493895
2017-12-04 14:36:31.490521,1.2364924279433318
2017-12-04 14:36:31.491988,1.6040547142159254
2017-12-04 14:36:31.493408,1.5943820224719103
2017-12-04 14:36:31.494894,1.558915486077186
2017-12-04 14:36:31.496395,1.6395212506106496
2017-12-04 14:36:31.498542,1.5621397166585245
2017-12-04 14:36:31.500068,1.6717635564240354
2017-12-04 14:36:31.501595,1.4944308744504151
2017-12-04 14:36:31.503014,1.642745481191988
2017-12-04 14:36:31.504436,1.587933561309233
2017-12-04 14:36:31.505832,1.700781631656082
2017-12-04 14:36:31.507399,1.5621397166585245
2017-12-04 14:36:31.508882,1.1462139716658524
2017-12-04 14:36:31.510293,1.6846604787493895
2017-12-04 14:36:31.511700,1.6846604787493895
2017-12-04 14:36:31.513437,1.6395212506106496
2017-12-04 14:36:31.515021,1.6330727894479729
2017-12-04 14:36:31.516897,1.7620420127015146
2017-12-04 14:36:31.518360,1.6685393258426962
2017-12-04 14:36:31.519760,1.5621397166585245
2017-12-04 14:36:31.521143,3.0452857840742547
2017-12-04 14:36:31.522657,1.6749877870053738
2017-12-04 14:36:31.524086,1.6943331704934046
2017-12-04 14:36:31.525517,1.5105520273571078
2017-12-04 14:36:31.526997,1.546018563751832
2017-12-04 14:36:31.528556,1.6814362481680505
2017-12-04 14:36:31.530180,1.6395212506106496
2017-12-04 14:36:31.531711,1.6072789447972644
2017-12-04 14:36:31.533263,1.5008793356130918
2017-12-04 14:36:31.534800,1.6685393258426962
2017-12-04 14:36:31.536284,1.6491939423546653
